voter_id,age,female,party,voted_2012,voted_2014,voted_2016,voted_2018,voted_2020,voted_2022,voted_2024,keystone_score
906092,21,1,U,0,0,0,0,0,0,1,0.5341
928268,44,1,D,1,1,1,1,1,1,1,1.0
909669,36,1,U,1,0,0,0,1,1,1,0.6101
910850,55,0,U,1,1,1,1,1,0,1,1.0
946324,44,1,D,1,1,1,1,1,0,0,1.0
948669,44,1,U,0,0,0,0,1,0,1,0.4751
955564,54,1,R,1,1,1,1,1,1,1,1.0
909938,48,0,U,0,1,1,1,1,0,1,0.9163
956697,84,1,U,1,1,1,1,1,1,1,0.9383
916071,30,1,U,0,0,0,0,0,0,1,0.511
920392,33,1,D,1,0,1,0,1,0,0,0.7661
930637,46,0,U,1,0,1,1,1,1,1,0.9252
931643,61,0,D,1,1,0,1,1,1,1,0.849
908930,62,1,D,1,1,1,1,1,1,1,0.9948
955640,61,0,U,0,0,0,0,0,0,0,0.4314
938919,60,1,R,1,0,1,1,1,0,1,0.8892
923496,72,0,R,0,0,0,0,1,0,1,0.4031
931406,71,0,U,0,0,1,0,0,0,1,0.5541
955470,34,0,D,0,0,0,0,1,0,0,0.5007
915138,43,1,R,1,0,0,0,0,0,0,0.5921
956492,59,0,R,1,1,1,1,1,1,1,1.0
926955,22,1,R,0,0,0,0,0,0,1,0.5316
955555,67,1,U,1,0,1,0,1,0,0,0.6788
909610,58,0,R,1,1,1,1,1,1,0,1.0
924660,37,1,U,1,1,1,1,1,1,1,1.0
943330,27,0,U,0,0,0,0,1,0,1,0.5187
925600,29,0,U,0,0,0,0,1,0,1,0.5136
937619,60,0,D,1,1,1,1,0,1,1,0.9999
911879,68,0,R,1,0,0,1,1,1,0,0.7203
921169,52,1,R,1,1,1,1,1,1,1,1.0
930639,46,0,R,1,1,1,1,0,1,1,1.0
907796,21,1,D,0,0,0,0,0,0,0,0.5341
936592,50,0,U,1,1,1,1,1,1,1,1.0
935890,74,1,R,0,0,0,0,0,0,0,0.398
907786,29,0,U,0,0,1,0,1,0,1,0.662
940069,75,1,D,0,0,0,0,1,0,0,0.3954
906200,37,1,D,1,0,0,0,1,0,1,0.6075
958153,68,1,R,1,0,1,0,1,0,1,0.6763
959171,85,0,R,0,1,0,1,1,0,1,0.6729
929414,73,0,U,1,0,1,1,1,0,1,0.8558
907898,68,0,D,1,0,1,1,1,0,1,0.8687
933233,66,0,U,0,0,0,0,1,1,1,0.4186
925915,62,1,R,1,0,1,1,1,1,1,0.8841
941945,58,0,D,0,1,1,1,0,1,1,0.8906
951181,27,1,D,0,0,0,1,1,0,1,0.7111
900538,50,1,D,0,0,1,0,0,0,1,0.608
903744,26,0,U,0,0,0,0,0,0,0,0.5213
908348,48,0,U,1,1,1,1,1,1,1,1.0
944365,43,1,U,0,0,0,0,0,0,0,0.4776
950232,61,0,U,1,0,1,1,1,1,1,0.8866
946783,80,0,D,1,1,1,0,1,1,1,0.7561
946045,67,0,R,1,1,1,1,1,1,1,0.9819
916881,34,0,D,1,1,1,0,1,0,1,0.8743
952679,28,1,R,0,0,1,1,1,1,1,0.8569
923093,29,0,U,0,0,0,0,0,0,0,0.5136
959733,21,1,U,0,0,0,0,0,0,1,0.5341
937086,56,0,R,1,1,1,0,1,0,1,0.8178
950875,50,0,D,1,1,1,1,1,1,1,1.0
919978,26,0,D,0,0,0,0,0,0,0,0.5213
957582,78,1,D,1,0,0,0,0,0,0,0.5022
932896,61,1,R,0,0,1,0,0,0,1,0.5798
919771,67,0,D,1,1,1,1,1,1,1,0.9819
920468,37,1,D,1,1,1,1,1,1,1,1.0
957509,78,1,D,1,0,1,0,1,1,1,0.6506
942586,70,0,R,1,1,1,1,1,1,1,0.9742
949843,54,1,R,1,1,1,1,1,1,1,1.0
924915,75,1,U,1,1,1,1,1,1,1,0.9614
954625,64,0,R,0,0,0,0,0,0,1,0.4237
901511,34,1,U,1,0,1,1,1,0,1,0.956
909354,37,1,D,0,0,0,0,0,0,1,0.493
925103,55,1,R,1,0,0,0,0,0,1,0.5613
925033,25,1,U,0,0,0,0,1,0,0,0.5239
944715,23,0,R,0,0,0,0,0,1,1,0.529
935103,47,1,U,0,0,0,0,0,0,1,0.4674
901936,55,0,R,1,1,1,0,1,1,1,0.8203
908462,57,0,U,0,0,0,0,0,0,0,0.4417
906758,61,0,U,1,1,1,1,1,1,1,0.9973
905725,28,0,R,0,0,1,1,1,1,1,0.8569
947435,58,0,R,1,0,1,0,1,0,1,0.7019
908040,53,0,U,0,0,0,0,0,0,1,0.4519
923011,36,0,D,1,0,0,0,0,0,0,0.6101
944052,30,0,R,0,0,0,0,1,0,0,0.511
906975,54,0,R,1,1,1,1,1,1,1,1.0
956408,33,1,U,1,0,1,0,1,0,1,0.7661
901690,81,1,D,1,0,0,1,1,0,1,0.6869
936572,61,1,D,1,1,1,1,1,1,1,0.9973
938486,49,0,D,1,1,1,1,1,1,1,1.0
900443,22,1,U,0,0,0,0,0,0,1,0.5316
946686,20,1,R,0,0,0,0,0,0,1,0.5367
907073,71,0,R,1,1,1,1,1,1,1,0.9717
924271,71,1,D,1,1,1,1,1,1,1,0.9717
946364,37,0,U,0,0,0,0,0,0,0,0.493
905742,23,0,D,0,0,0,0,0,0,0,0.529
940009,44,1,D,0,0,1,0,1,0,1,0.6234
929440,30,0,U,0,0,0,0,0,0,0,0.511
906495,40,0,U,1,1,1,1,1,1,1,1.0
914772,79,0,R,1,1,1,1,1,1,1,0.9511
916141,20,1,D,0,0,0,0,0,0,0,0.5367
932477,58,0,D,1,1,1,1,1,1,1,1.0
946157,87,1,U,1,1,1,1,1,1,1,0.9306
928285,54,0,U,1,0,1,1,1,0,0,0.9046
942235,83,0,U,1,1,1,1,1,1,1,0.9408
938553,56,0,R,1,1,1,1,1,1,1,1.0
905162,52,1,D,1,1,1,0,1,1,1,0.8281
943684,24,1,R,0,0,0,0,1,0,0,0.5264
905775,36,1,U,1,0,0,0,1,0,1,0.6101
922903,26,0,R,0,0,0,1,1,1,1,0.7137
959577,28,0,D,0,0,1,1,1,1,1,0.8569
901369,81,1,D,1,1,0,0,1,1,0,0.6052
931998,35,1,D,1,1,1,1,1,1,1,1.0
942340,70,1,D,1,1,1,1,1,1,1,0.9742
919477,33,0,D,1,0,1,0,1,0,1,0.7661
938250,75,0,R,1,0,1,0,0,0,1,0.6583
942934,83,1,D,1,1,1,1,1,1,1,0.9408
923711,20,1,U,0,0,0,0,0,0,0,0.5367
909398,62,0,D,1,1,1,1,1,1,1,0.9948
934832,69,0,R,0,0,0,0,0,0,0,0.4108
922425,43,0,D,0,0,1,0,1,0,0,0.626
915583,62,1,R,0,0,1,1,1,0,1,0.7696
954310,43,1,D,1,1,1,1,1,1,1,1.0
908486,50,1,U,0,0,0,1,0,0,1,0.6521
946313,45,0,U,0,0,1,0,0,1,1,0.6209
902859,62,0,D,1,0,1,1,1,0,1,0.8841
917815,38,1,U,1,0,1,0,1,0,0,0.7533
904483,27,1,U,0,0,0,0,0,0,0,0.5187
904919,69,1,D,0,0,0,0,0,0,1,0.4108
940844,63,1,U,1,1,1,1,1,1,1,0.9922
937265,58,1,D,1,0,1,1,1,1,1,0.8944
950670,58,1,D,0,0,1,1,0,0,1,0.7799
952031,68,0,R,1,1,0,1,1,0,1,0.831
951417,51,1,R,0,0,1,0,1,1,1,0.6054
944117,22,0,U,0,0,0,0,0,0,1,0.5316
923612,43,0,R,1,1,1,1,1,1,1,1.0
931967,24,1,U,0,0,0,0,1,1,1,0.5264
952628,52,1,R,1,1,1,1,0,1,1,1.0
944110,51,1,D,1,0,0,0,0,0,0,0.5716
958616,68,0,U,0,0,0,1,1,0,0,0.6058
932807,64,0,D,1,0,1,0,1,0,0,0.6865
939453,34,0,R,0,0,0,0,0,0,0,0.5007
945220,68,0,R,1,1,1,1,1,1,1,0.9794
942557,20,1,D,0,0,0,0,0,0,1,0.5367
943760,83,0,R,1,1,1,1,1,1,1,0.9408
954234,68,1,U,1,1,1,1,1,1,1,0.9794
918141,38,0,D,0,0,0,0,1,0,0,0.4905
925743,82,1,D,1,0,1,0,1,0,1,0.6403
948495,22,0,D,0,0,0,0,0,0,0,0.5316
912729,63,0,D,1,1,1,0,1,1,0,0.7998
934486,65,1,D,1,1,1,1,1,1,1,0.9871
953791,67,0,D,1,1,1,1,1,1,1,0.9819
935840,84,0,D,1,0,1,1,1,1,1,0.8276
951621,40,1,R,1,0,1,0,1,0,1,0.7482
904945,53,1,U,1,1,1,0,1,1,1,0.8255
952336,39,1,D,1,1,1,1,0,0,1,1.0
950323,56,1,U,0,0,0,0,0,0,0,0.4442
910415,60,1,U,1,0,1,1,1,1,1,0.8892
916162,62,0,D,0,0,1,0,1,0,1,0.5772
958510,36,1,U,0,0,1,0,0,0,0,0.644
932936,32,0,U,0,1,1,1,1,0,1,0.9574
951246,25,1,U,0,0,0,0,0,0,0,0.5239
917597,45,1,D,0,0,0,0,0,0,1,0.4725
917786,42,1,R,1,1,1,1,1,1,1,1.0
947571,69,0,R,1,1,1,1,1,1,1,0.9768
908943,62,0,D,1,1,1,1,1,1,1,0.9948
934776,50,1,D,1,1,1,0,1,0,1,0.8332
927607,32,0,D,1,0,1,0,1,0,1,0.7687
912607,51,1,D,1,1,1,1,1,1,1,1.0
935799,37,0,D,0,0,0,0,0,0,0,0.493
959797,70,1,D,1,0,1,0,1,0,1,0.6711
903575,52,0,U,1,1,1,1,1,1,1,1.0
916119,42,0,D,0,0,1,0,1,0,0,0.6286
911468,60,1,U,0,0,0,0,0,0,0,0.434
929220,36,1,R,1,1,1,1,1,1,1,1.0
937423,86,1,D,0,1,1,0,1,0,1,0.6263
951266,51,1,R,1,0,1,0,1,0,1,0.7199
953295,47,1,U,0,0,0,0,1,0,0,0.4674
943811,61,0,D,0,0,0,0,0,0,0,0.4314
957328,39,1,U,1,0,1,1,1,1,1,0.9432
947225,74,1,R,1,1,1,1,1,1,1,0.964
945601,20,0,D,0,0,0,0,0,0,1,0.5367
941974,59,0,U,1,0,0,0,1,0,1,0.551
941048,79,1,R,1,1,1,0,1,1,1,0.7587
945426,25,0,D,0,0,0,0,0,0,0,0.5239
928453,45,1,D,1,1,1,1,1,1,1,1.0
927284,43,0,D,1,0,1,1,1,0,1,0.9329
901249,34,1,D,1,0,1,1,1,1,1,0.956
925773,25,0,D,0,0,0,0,1,1,1,0.5239
902562,56,1,U,1,1,1,1,1,1,1,1.0
935921,21,1,U,0,0,0,0,0,0,0,0.5341
943503,56,0,D,1,0,1,1,1,0,0,0.8995
947360,24,0,U,0,0,0,0,1,1,1,0.5264
901070,81,1,R,0,0,1,0,0,0,0,0.5284
925798,77,1,D,1,1,1,1,1,1,1,0.9563
922268,59,1,D,1,1,1,1,1,1,1,1.0
902474,37,0,U,1,1,1,1,1,1,1,1.0
934691,27,0,R,0,0,0,0,0,0,1,0.5187
950714,73,1,D,0,0,1,0,1,0,0,0.5489
912951,35,0,R,1,1,1,1,1,0,1,1.0
953291,36,1,D,1,0,1,1,1,1,0,0.9509
902047,52,0,D,0,0,1,1,1,0,1,0.7953
944663,55,1,U,1,1,1,1,1,1,1,1.0
924160,73,1,U,0,0,0,0,1,0,1,0.4006
952262,61,1,R,0,0,0,0,0,0,0,0.4314
902039,43,0,D,0,0,0,0,1,0,0,0.4776
903729,24,1,R,0,0,0,0,1,0,1,0.5264
934126,40,0,D,1,1,1,1,1,1,1,1.0
929718,36,1,R,0,0,1,0,0,0,0,0.644
948001,28,0,U,0,0,0,1,1,1,1,0.7086
932920,28,1,R,0,0,0,0,0,0,0,0.5162
905191,32,1,R,0,0,1,0,0,1,0,0.6542
930685,37,1,U,1,0,1,0,1,0,1,0.7559
929610,43,0,D,0,0,0,0,1,0,1,0.4776
959844,49,1,D,0,0,0,0,1,0,0,0.4622
932842,29,0,U,0,0,1,1,1,0,0,0.8544
920471,44,0,D,0,0,0,0,0,0,0,0.4751
951648,32,0,D,1,0,0,0,0,0,1,0.6204
942904,46,1,U,1,1,1,1,1,1,1,1.0
922479,34,1,R,1,1,1,1,1,1,1,1.0
930510,89,1,D,1,1,1,1,1,1,1,0.9254
929287,43,1,R,1,1,1,1,1,1,1,1.0
930560,50,0,R,0,1,1,0,1,0,1,0.7187
936889,50,0,U,0,1,1,0,1,0,1,0.7187
936411,60,1,R,1,1,1,1,1,1,1,0.9999
927235,25,1,R,0,0,0,0,0,0,0,0.5239
923530,34,0,D,1,1,1,0,1,1,1,0.8743
909593,63,0,U,1,1,0,1,1,1,1,0.8438
915019,53,0,D,1,1,1,1,1,1,1,1.0
902361,51,1,U,1,0,1,0,1,0,1,0.7199
931312,69,0,U,0,0,1,1,1,1,0,0.7516
935473,31,1,U,0,1,1,1,1,1,1,0.9599
923049,52,0,R,1,0,1,0,0,0,0,0.7173
936344,55,1,D,0,0,0,0,0,0,0,0.4468
930141,42,0,R,0,0,0,0,0,0,0,0.4802
911915,36,0,U,1,0,0,0,0,0,1,0.6101
930508,62,1,D,1,1,1,1,1,1,1,0.9948
953293,66,0,D,1,1,1,1,1,1,1,0.9845
900978,70,1,R,1,1,1,1,1,1,1,0.9742
917637,86,1,D,1,1,0,0,1,1,1,0.5924
933082,56,0,D,0,0,0,0,0,0,0,0.4442
943681,56,1,U,1,0,0,1,1,1,1,0.7511
902756,62,1,U,1,1,1,1,1,1,1,0.9948
901359,25,1,D,0,0,0,0,1,1,1,0.5239
928264,48,1,R,1,1,1,1,1,1,1,1.0
950177,28,0,R,0,0,1,0,1,1,1,0.6645
950655,40,1,D,1,0,1,1,0,0,1,0.9406
941862,22,1,D,0,0,0,0,0,1,1,0.5316
912912,50,1,D,0,0,0,0,0,0,0,0.4596
901966,31,1,U,0,0,0,0,0,0,0,0.5084
917797,44,0,R,0,0,1,0,1,0,0,0.6234
925740,55,1,D,0,0,1,0,0,0,1,0.5952
943317,20,1,U,0,0,0,0,0,0,0,0.5367
901098,60,0,D,1,1,1,1,1,1,1,0.9999
927316,50,1,R,0,0,1,1,1,1,1,0.8004
900997,48,1,R,1,0,1,1,1,0,1,0.92
950351,77,1,R,1,0,1,0,1,1,1,0.6531
947781,25,0,R,0,0,0,0,0,0,0,0.5239
928822,51,1,R,1,1,1,1,1,1,1,1.0
936964,36,0,R,1,0,1,1,1,0,1,0.9509
912566,77,1,U,0,0,0,0,0,0,0,0.3903
912397,89,1,R,0,0,1,0,0,1,0,0.5078
932426,87,1,D,1,1,1,0,0,1,1,0.7382
936995,87,0,U,1,0,1,1,1,1,1,0.8199
949713,43,1,U,1,1,0,0,0,0,1,0.7028
946684,37,1,R,1,1,1,1,1,1,1,1.0
910725,34,1,D,0,0,0,0,0,0,0,0.5007
908123,38,0,U,1,0,1,0,1,0,1,0.7533
921368,79,0,R,1,1,1,1,1,1,1,0.9511
936305,63,0,D,0,1,1,1,1,1,1,0.8777
926902,31,1,R,0,0,0,0,0,0,1,0.5084
925826,59,0,U,0,0,1,0,1,0,1,0.5849
916002,48,0,D,1,0,1,0,1,0,1,0.7276
939262,23,0,U,0,0,0,0,0,1,1,0.529
957853,72,1,R,1,0,1,1,1,1,1,0.8584
919526,51,0,D,1,1,1,1,1,1,1,1.0
904975,42,0,U,0,0,1,0,0,0,1,0.6286
950924,46,0,R,0,0,1,0,0,0,0,0.6183
929528,56,0,D,1,1,1,1,1,1,1,1.0
942653,22,1,D,0,0,0,0,0,0,0,0.5316
911183,42,0,U,1,1,1,1,1,1,1,1.0
913723,36,0,R,0,0,0,0,0,0,0,0.4956
936866,41,0,R,0,0,0,0,1,0,0,0.4828
935229,70,1,R,1,1,1,1,1,1,1,0.9742
955351,23,0,U,0,0,0,0,0,1,1,0.529
959208,77,0,R,1,1,1,1,1,1,1,0.9563
922812,20,0,U,0,0,0,0,0,0,0,0.5367
917225,42,1,R,1,1,1,1,1,1,1,1.0
932035,55,1,R,1,1,1,1,1,1,1,1.0
904383,20,1,U,0,0,0,0,0,0,1,0.5367
906605,68,0,U,0,0,0,1,1,0,1,0.6058
924009,51,0,U,0,0,0,0,0,0,0,0.4571
908184,74,1,R,1,1,1,1,1,1,1,0.964
959556,51,0,D,1,1,1,1,1,1,1,1.0
932101,41,1,D,0,0,0,0,0,0,0,0.4828
942892,34,1,U,1,0,1,1,1,0,1,0.956
922503,35,1,D,0,0,0,0,1,0,1,0.4982
934446,54,1,R,1,0,1,1,1,0,0,0.9046
933870,72,0,R,1,1,1,1,1,1,1,0.9691
918061,34,1,U,1,0,1,0,1,0,0,0.7636
902043,20,0,R,0,0,0,0,0,0,1,0.5367
912832,69,0,R,1,1,1,0,0,1,1,0.7844
935548,61,0,D,0,0,1,0,1,1,1,0.5798
931219,30,0,D,0,0,0,0,1,0,0,0.511
947613,25,1,R,0,0,0,0,1,1,1,0.5239
925547,53,0,R,1,1,1,1,1,1,1,1.0
901843,55,0,U,1,0,1,0,1,0,1,0.7096
943109,38,0,D,0,0,0,0,0,0,0,0.4905
924139,69,0,R,1,0,1,0,1,1,1,0.6737
934659,74,0,D,1,1,1,1,1,1,1,0.964
902061,33,0,R,1,1,1,1,1,0,1,1.0
955931,41,1,D,0,0,0,0,0,0,0,0.4828
905388,46,0,D,0,0,0,0,0,0,1,0.4699
909425,58,0,R,0,1,1,1,1,1,1,0.8906
915369,72,1,R,1,0,1,1,1,1,1,0.8584
915977,46,0,R,1,0,1,1,1,0,1,0.9252
923476,83,0,D,0,0,0,1,0,1,1,0.5673
948518,21,0,U,0,0,0,0,0,0,0,0.5341
944564,33,1,D,1,1,1,1,1,1,1,1.0
952021,69,0,U,1,0,1,1,1,1,1,0.8661
917099,43,1,U,0,0,0,0,0,0,0,0.4776
921387,46,1,D,1,1,1,1,1,1,1,1.0
927084,35,0,U,0,0,1,1,0,0,0,0.839
903806,26,0,D,0,0,0,0,1,0,1,0.5213
924561,55,1,R,1,1,1,1,1,1,1,1.0
941646,70,0,R,1,1,1,1,1,1,1,0.9742
924563,40,1,U,1,0,1,0,1,0,1,0.7482
938287,31,1,U,0,0,0,0,1,0,1,0.5084
915451,57,1,D,1,1,1,1,1,1,1,1.0
956251,56,1,R,0,0,1,0,0,0,0,0.5926
909123,29,1,R,0,0,0,1,1,0,1,0.706
942820,35,1,D,1,0,0,0,1,0,1,0.6126
945757,39,0,D,1,1,1,1,1,1,1,1.0
905046,50,1,U,1,1,1,1,1,1,1,1.0
957089,28,1,R,0,0,1,1,1,0,1,0.8569
935643,89,1,D,1,1,1,1,1,0,1,0.9254
942309,87,1,D,1,1,1,1,1,1,1,0.9306
948753,27,0,U,0,0,0,1,1,1,1,0.7111
918254,20,1,R,0,0,0,0,0,0,0,0.5367
955671,50,1,U,0,1,0,0,1,0,1,0.5704
948716,62,1,D,1,0,1,1,1,1,1,0.8841
953842,62,0,D,1,1,1,1,0,1,1,0.9948
906849,54,0,U,1,1,1,1,1,1,1,1.0
915551,44,1,D,0,0,0,0,0,0,0,0.4751
954719,26,1,U,0,0,0,0,1,1,1,0.5213
942752,56,0,R,1,1,1,1,1,1,1,1.0
957795,80,0,D,1,1,1,1,1,1,1,0.9485
903931,49,1,D,1,0,1,1,0,0,1,0.9175
934418,81,1,D,1,1,1,1,1,1,1,0.946
953848,45,0,D,1,0,0,0,0,0,1,0.587
918787,72,1,D,0,0,0,0,1,0,1,0.4031
954642,32,0,U,1,1,1,1,1,1,1,1.0
905994,39,1,U,0,0,0,0,0,0,0,0.4879
915340,51,0,D,1,0,0,0,1,0,1,0.5716
939706,63,1,U,0,0,0,0,1,0,1,0.4263
947857,67,0,U,0,0,0,0,1,0,1,0.416
914563,42,1,D,1,1,1,1,1,1,1,1.0
915955,29,1,D,0,0,1,1,1,1,1,0.8544
929860,56,1,D,1,1,1,0,1,1,1,0.8178
908971,31,1,D,0,0,0,0,0,0,1,0.5084
937004,58,0,U,1,1,1,1,1,1,1,1.0
910554,72,1,U,0,0,1,0,1,0,1,0.5515
917026,21,0,R,0,0,0,0,0,0,1,0.5341
957964,73,1,U,1,0,0,0,0,0,0,0.515
952658,71,0,D,1,1,1,1,1,1,1,0.9717
935245,42,1,U,1,1,1,1,1,1,1,1.0
917393,53,0,D,1,1,1,1,1,1,1,1.0
959211,24,1,D,0,0,0,0,0,1,1,0.5264
955103,27,0,R,0,0,0,1,1,1,1,0.7111
932617,26,1,U,0,0,0,1,1,0,1,0.7137
931221,49,1,U,0,0,1,0,1,0,0,0.6106
956796,39,0,D,1,1,1,1,1,1,1,1.0
921624,50,0,R,1,0,1,1,1,1,1,0.9149
926057,77,0,D,0,1,0,0,1,0,1,0.501
913219,69,0,U,0,1,1,1,1,0,1,0.8623
933994,36,0,U,0,0,1,0,0,0,1,0.644
945411,33,1,U,1,0,0,0,0,0,1,0.6178
958664,69,0,D,0,0,0,0,1,0,0,0.4108
925465,45,1,D,1,1,1,1,1,1,1,1.0
940494,44,1,R,1,1,0,0,1,1,1,0.7002
949717,44,0,R,1,1,1,1,1,1,1,1.0
935893,27,0,U,0,0,0,0,0,0,0,0.5187
959473,66,1,U,1,1,1,1,1,1,1,0.9845
937673,56,1,R,0,0,0,0,0,0,0,0.4442
934071,30,1,U,0,1,1,1,1,0,1,0.9625
904985,61,1,U,1,1,0,1,1,1,1,0.849
930745,62,0,U,0,0,0,0,1,0,1,0.4288
953230,46,1,R,1,0,0,0,0,0,0,0.5844
953366,43,1,U,0,0,0,1,0,0,1,0.67
927777,62,0,D,1,1,1,1,1,1,1,0.9948
917021,25,1,U,0,0,0,0,1,1,1,0.5239
941440,80,0,R,1,1,1,1,1,1,1,0.9485
949591,68,0,R,1,0,0,1,1,0,1,0.7203
951191,55,0,U,1,1,1,1,1,1,1,1.0
948230,31,0,D,0,1,1,1,1,1,1,0.9599
944172,39,0,U,0,0,0,0,1,0,0,0.4879
923334,66,1,U,1,1,1,1,1,1,1,0.9845
922059,51,0,D,1,1,1,1,1,1,1,1.0
905983,32,1,U,1,0,1,1,1,1,1,0.9611
946800,23,1,U,0,0,0,0,0,0,1,0.529
900876,66,0,R,1,1,1,1,1,1,1,0.9845
954119,30,1,U,0,1,1,0,1,1,1,0.7701
906749,68,1,D,0,1,1,0,1,1,1,0.6725
945309,63,1,D,0,0,0,0,0,0,0,0.4263
912631,32,0,U,1,1,1,0,1,1,0,0.8794
922258,23,1,R,0,0,0,0,0,0,0,0.529
959679,20,1,U,0,0,0,0,0,0,0,0.5367
924128,57,1,D,1,0,0,0,1,0,0,0.5561
946378,25,1,U,0,0,0,0,1,0,1,0.5239
934411,20,0,U,0,0,0,0,0,0,0,0.5367
901123,89,1,D,1,1,1,1,1,1,1,0.9254
956765,25,1,R,0,0,0,0,0,0,1,0.5239
932271,32,1,U,1,0,0,1,1,1,1,0.8128
903642,51,1,U,1,0,1,1,1,1,1,0.9123
919732,24,0,U,0,0,0,0,1,0,1,0.5264
931502,56,1,R,1,1,1,1,1,1,1,1.0
914376,38,0,R,0,0,0,0,1,0,0,0.4905
933040,49,1,R,1,1,1,1,1,1,1,1.0
933525,48,1,D,1,1,1,1,1,1,1,1.0
944296,62,0,R,1,0,1,1,1,1,1,0.8841
902634,64,1,U,0,0,1,0,0,0,0,0.5721
950656,33,1,D,1,0,1,0,1,0,1,0.7661
902337,41,0,D,1,1,1,0,1,1,1,0.8563
948686,46,1,U,0,0,0,0,0,0,0,0.4699
939170,40,1,D,1,0,1,1,0,0,1,0.9406
900891,61,1,R,1,1,1,1,1,1,1,0.9973
912336,46,0,R,1,1,1,1,1,1,1,1.0
929236,62,1,D,1,1,1,1,1,1,1,0.9948
938191,31,1,R,0,0,0,0,1,0,1,0.5084
902576,63,1,D,1,0,1,0,0,0,1,0.6891
910528,32,1,R,1,0,0,0,1,1,1,0.6204
907442,33,0,D,0,0,0,0,1,0,0,0.5033
914495,59,0,U,1,1,1,1,1,1,1,1.0
932004,59,1,D,1,0,1,1,1,1,1,0.8918
954696,49,1,D,0,0,0,1,0,1,1,0.6546
936833,34,0,U,1,1,1,1,1,1,1,1.0
918649,24,1,U,0,0,0,0,1,1,1,0.5264
958536,47,0,D,1,1,1,1,1,1,1,1.0
919611,44,1,R,1,1,0,1,1,1,1,0.8926
931497,44,0,R,0,0,0,0,1,0,0,0.4751
900546,38,1,U,1,0,1,0,1,0,0,0.7533
929091,67,0,R,1,1,1,1,1,1,1,0.9819
912917,38,0,R,1,1,1,1,1,1,1,1.0
903308,69,0,U,0,1,1,0,1,0,1,0.6699
919335,44,0,D,1,0,1,1,1,0,1,0.9303
912972,48,1,D,0,0,0,0,1,0,0,0.4648
954765,44,1,D,1,1,1,1,1,1,1,1.0
900379,38,0,R,1,1,1,1,1,1,1,1.0
915689,23,1,D,0,0,0,0,0,1,1,0.529
927089,67,0,U,1,1,1,1,1,1,1,0.9819
901506,21,0,U,0,0,0,0,0,0,1,0.5341
928015,37,0,R,0,0,1,1,1,1,1,0.8338
903435,37,1,R,1,1,1,1,1,1,1,1.0
952149,26,1,U,0,0,0,0,0,0,1,0.5213
935974,54,1,D,1,1,1,1,1,1,1,1.0
950104,79,1,D,1,1,1,1,1,1,1,0.9511
954075,30,1,U,0,0,1,0,0,0,1,0.6594
925869,67,1,D,1,1,1,1,1,1,1,0.9819
916378,47,1,D,1,1,1,1,1,1,1,1.0
927967,43,1,U,1,1,1,1,1,1,1,1.0
943932,33,1,U,1,0,1,1,0,0,1,0.9586
959092,46,1,R,1,0,1,1,1,0,1,0.9252
927860,49,0,U,0,0,0,0,0,0,1,0.4622
929146,48,1,D,1,0,1,1,1,0,1,0.92
925662,55,1,U,1,1,1,1,1,1,1,1.0
923855,54,0,D,0,0,1,0,0,0,1,0.5977
954778,70,0,R,0,0,1,1,1,0,0,0.7491
959022,64,1,U,1,1,1,1,1,1,1,0.9896
912655,49,1,U,0,0,0,0,0,0,0,0.4622
934627,37,0,U,1,0,1,0,1,0,1,0.7559
924081,90,1,R,1,1,0,0,1,0,1,0.5821
947843,64,0,U,1,0,1,1,1,0,1,0.8789
935219,42,1,D,0,0,0,0,1,0,0,0.4802
915930,39,1,D,0,1,1,1,1,1,1,0.9394
908341,27,1,R,0,0,0,0,0,0,0,0.5187
933654,60,1,U,1,1,1,1,1,1,1,0.9999
908836,25,1,U,0,0,0,0,0,0,0,0.5239
922347,70,1,D,1,1,1,1,1,0,1,0.9742
958989,21,1,D,0,0,0,0,0,0,1,0.5341
951931,43,1,R,1,0,1,1,1,0,1,0.9329
912286,39,0,D,1,1,1,0,1,1,1,0.8614
903993,36,0,D,1,1,1,1,1,1,1,1.0
924025,63,1,U,1,1,1,1,1,1,1,0.9922
918145,47,0,D,0,0,0,0,1,0,1,0.4674
955415,44,0,R,1,0,1,0,1,0,1,0.7379
949081,74,0,D,1,0,0,1,1,1,1,0.7049
910890,47,0,D,1,0,1,1,0,1,1,0.9226
901325,22,1,U,0,0,0,0,0,0,0,0.5316
910640,31,0,R,0,0,0,0,0,0,0,0.5084
940083,66,1,D,1,0,0,1,1,0,1,0.7254
942932,65,1,D,1,1,1,1,1,1,1,0.9871
917548,45,0,D,0,0,0,0,0,0,1,0.4725
942051,45,0,R,0,1,0,0,0,0,1,0.5832
934932,29,0,D,0,0,0,0,0,0,1,0.5136
929659,69,1,D,1,1,0,1,1,1,1,0.8284
904927,21,1,U,0,0,0,0,0,0,1,0.5341
924777,55,1,R,0,0,0,0,0,0,0,0.4468
938047,44,0,R,1,1,1,1,1,1,1,1.0
952812,24,0,U,0,0,0,0,1,1,1,0.5264
930697,63,1,D,1,0,1,0,1,1,1,0.6891
936804,44,1,U,0,0,0,0,0,0,0,0.4751
956046,30,0,U,0,0,0,0,0,0,0,0.511
907993,84,1,D,1,1,1,1,1,1,1,0.9383
956401,39,1,D,0,0,1,0,1,0,0,0.6363
931980,36,1,R,1,1,1,1,1,1,1,1.0
